ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VERN
Piciformes;Picidae;3611;Dendrocopos major;Pic épeiche
Piciformes;Picidae;3617;Dendrocopos major major;Pic épeiche
Piciformes;Picidae;3618;Dendrocopos major pinetorum;Pic épeiche
Piciformes;Picidae;3607;Dryocopus major;Pic épeiche
Piciformes;Picidae;3613;Picoides major;Pic épeiche
Piciformes;Picidae;3614;Picus major;Pic épeiche
Piciformes;Picidae;3619;Dendrocopos medius;Pic mar
Piciformes;Picidae;3621;Picoides medius;Pic mar
Piciformes;Picidae;3622;Picus medius;Pic mar
Piciformes;Picidae;3634;Dendrocopos minor buturlini;Pic épeichette
Piciformes;Picidae;3635;Dendrocopos minor hortorum;Pic épeichette
Piciformes;Picidae;3630;Dendrocopos minor;Pic épeichette
Piciformes;Picidae;3636;Dendrocopos minor minor;Pic épeichette
Piciformes;Picidae;3632;Picoides minor;Pic épeichette
Piciformes;Picidae;3633;Picus minor;Pic épeichette
Piciformes;Picidae;441878;Dryocopus lineatus;Pic ouentou 
Piciformes;Picidae;3608;Dryocopus martius;Pic noir
Piciformes;Picidae;846613;Picus martius;Pic noir
Piciformes;Picidae;3595;Jynx torquilla;Torcol fourmilier
Piciformes;Picidae;3597;Jynx torquilla torquilla;Torcol fourmilier
Piciformes;Picidae;3598;Jynx torquilla tschusii;Torcol fourmilier
Piciformes;Picidae;442060;Melanerpes candidus;Pic dominicain 
Piciformes;Picidae;442061;Melanerpes cruentatus;Pic à chevron d'or 
Piciformes;Picidae;442062;Melanerpes erythrocephalus;
Piciformes;Picidae;846614;Picus erythrocephalus;
Piciformes;Picidae;442063;Melanerpes herminieri;Pic de la Guadeloupe, Tapeur
Piciformes;Picidae;442222;Picoides arcticus;Pic à dos noir
Piciformes;Picidae;442223;Picoides pubescens;Pic mineur
Piciformes;Picidae;3638;Picoides tridactylus;Pic tridactyle
Piciformes;Picidae;3640;Picus tridactylus;Pic tridactyle
Piciformes;Picidae;442224;Picoides villosus;Pic chevelu
Piciformes;Picidae;442225;Piculus chrysochloros;Pic vert-doré 
Piciformes;Picidae;829098;Piculus chrysochloros guianensis;
Piciformes;Picidae;442226;Piculus flavigula;Pic à gorge jaune
Piciformes;Picidae;442228;Picumnus cirratus;Picumne frangé 
Piciformes;Picidae;828882;Picumnus cirratus confusus;
Piciformes;Picidae;442229;Picumnus exilis;Picumne de Buffon 
Piciformes;Picidae;829099;Picus exilis;Picumne de Buffon 
Piciformes;Picidae;829100;Picumnus exilis buffoni;
Piciformes;Picidae;442230;Picumnus minutissimus;
Piciformes;Picidae;442231;Picumnus spilogaster;
Piciformes;Picidae;3601;Picus canus;Pic cendré
Piciformes;Picidae;3603;Picus viridis;Pic vert, Pivert
Piciformes;Picidae;3605;Picus viridis sharpei;
Piciformes;Picidae;444422;Picus viridis viridis;
Piciformes;Picidae;199403;Sphyrapicus varius;Pic maculé
Piciformes;Picidae;442505;Veniliornis affinis;
Piciformes;Picidae;442506;Veniliornis cassini;Pic de Cassin 
Piciformes;Picidae;442507;Veniliornis passerinus;Pic passerin 
Piciformes;Picidae;442508;Veniliornis sanguineus;
Piciformes;Ramphastidae;828782;Aulacorhynchus derbianus;Toucanet de Derby 
Piciformes;Ramphastidae;441677;Aulacorhynchus derbianus;Toucanet de Whitely
Piciformes;Ramphastidae;828780;Aulacorhynchus whitelianus;Toucanet de Whitely
Piciformes;Ramphastidae;829193;Aulacorhynchus whitelianus osgoodi;
Piciformes;Ramphastidae;442294;Pteroglossus aracari;Araçari grigri
Piciformes;Ramphastidae;829101;Ramphastos aracari;Araçari grigri
Piciformes;Ramphastidae;829102;Pteroglossus aracari atricollis;
Piciformes;Ramphastidae;829103;Ramphastos atricollis;
Piciformes;Ramphastidae;442295;Pteroglossus viridis;Araçari vert
Piciformes;Ramphastidae;442310;Ramphastos toco;Toucan toco
Piciformes;Ramphastidae;442311;Ramphastos tucanus;Toucan à bec rouge, Toucan de Cuvier
Piciformes;Ramphastidae;442312;Ramphastos vitellinus;Toucan vitellin, Toucan ariel
Piciformes;Ramphastidae;442351;Selenidera nattereri;
Piciformes;Ramphastidae;829220;Pteroglossus culik;Toucanet koulik
Piciformes;Ramphastidae;829215;Ramphastos piperivorus;Toucanet koulik
Piciformes;Ramphastidae;442350;Selenidera culik;Toucanet koulik
Piciformes;Ramphastidae;459527;Selenidera piperivora;Toucanet koulik
Procellariiformes;Diomedeidae;432668;Diomedea epomophora epomophora;
Procellariiformes;Diomedeidae;441872;Diomedea epomophora;
Procellariiformes;Diomedeidae;550509;Diomedea epomorpha;
Procellariiformes;Diomedeidae;432667;Diomedea exulans exulans;Albatros hurleur, Grand albatros
Procellariiformes;Diomedeidae;988;Diomedea exulans;Albatros hurleur, Grand albatros
Procellariiformes;Diomedeidae;418811;Diomedea amsterdamensis;Albatros d'Amsterdam
Procellariiformes;Diomedeidae;669383;Diomedea exulans amsterdamensis;Albatros d'Amsterdam
Procellariiformes;Diomedeidae;442214;Phoebetria fusca;Albatros fuligineux à dos sombre
Procellariiformes;Diomedeidae;442215;Phoebetria palpebrata;Albatros fuligineux à dos clair
Procellariiformes;Diomedeidae;520924;Diomedea bulleri;
Procellariiformes;Diomedeidae;669382;Thalassarche bulleri;
Procellariiformes;Diomedeidae;720877;Thalassarche bassi;Albatros à bec jaune, Albatros à bec jaune de l'Océan Indien
Procellariiformes;Diomedeidae;713021;Thalassarche carteri;Albatros à bec jaune, Albatros à bec jaune de l'Océan Indien
Procellariiformes;Diomedeidae;720878;Thalassarche chlororhynchos carteri;Albatros à bec jaune, Albatros à bec jaune de l'Océan Indien
Procellariiformes;Diomedeidae;526290;Diomedea cauta;Albatros à cape blanche, Albatros timide
Procellariiformes;Diomedeidae;549574;Diomedea cauta;Albatros à cape blanche, Albatros timide
Procellariiformes;Diomedeidae;442421;Thalassarche cauta;Albatros à cape blanche, Albatros timide
Procellariiformes;Diomedeidae;990;Diomedea chlororhynchos;Albatros à nez jaune, Albatros à bec jaune
Procellariiformes;Diomedeidae;550531;Thalassarche chlororhynchos chlororynchos;Albatros à nez jaune, Albatros à bec jaune
Procellariiformes;Diomedeidae;528806;Thalassarche chlororhynchos;Albatros à nez jaune, Albatros à bec jaune
Procellariiformes;Diomedeidae;442422;Thalassarche chlororhynchus;Albatros à nez jaune, Albatros à bec jaune
Procellariiformes;Diomedeidae;550529;Thalassarche chlororhyncos;Albatros à nez jaune, Albatros à bec jaune
Procellariiformes;Diomedeidae;549573;Diomedea chrysostoma;Albatros à tête grise
Procellariiformes;Diomedeidae;442423;Thalassarche chrysostoma;Albatros à tête grise
Procellariiformes;Diomedeidae;785490;Thalassarche eremita;
Procellariiformes;Diomedeidae;785491;Thalassarche impavida;
Procellariiformes;Diomedeidae;986;Diomedea melanophris;Albatros à sourcils noirs
Procellariiformes;Diomedeidae;199313;Diomedea melanophrys;Albatros à sourcils noirs
Procellariiformes;Diomedeidae;442424;Thalassarche melanophris;Albatros à sourcils noirs
Procellariiformes;Diomedeidae;459605;Thalassarche melanophrys;Albatros à sourcils noirs
Procellariiformes;Diomedeidae;442425;Thalassarche salvini;
Procellariiformes;Diomedeidae;836251;Thalassarche steadi;
Procellariiformes;Hydrobatidae;790985;Hydrobates castro;Pétrel de Castro, Océanite de Castro
Procellariiformes;Hydrobatidae;2426;Oceanodroma castro;Pétrel de Castro, Océanite de Castro
Procellariiformes;Hydrobatidae;2428;Thalassidroma castro;Pétrel de Castro, Océanite de Castro
Procellariiformes;Hydrobatidae;790986;Hydrobates leucorhous;Pétrel cul-blanc, Océanite cul-blanc
Procellariiformes;Hydrobatidae;2423;Oceanodroma leucorhoa;Pétrel cul-blanc, Océanite cul-blanc
Procellariiformes;Hydrobatidae;2425;Procellaria leucorhoa;Pétrel cul-blanc, Océanite cul-blanc
Procellariiformes;Hydrobatidae;828784;Hydrobates matsudairae;océanite de Matsudaira
Procellariiformes;Hydrobatidae;728086;Oceanodroma matsudairae;océanite de Matsudaira
Procellariiformes;Hydrobatidae;828785;Hydrobates monorhis;Pétrel de Swinhoe, Océanite de Swinhoe
Procellariiformes;Hydrobatidae;582007;Oceanodroma monorhii;Pétrel de Swinhoe, Océanite de Swinhoe
Procellariiformes;Hydrobatidae;2429;Oceanodroma monorhis;Pétrel de Swinhoe, Océanite de Swinhoe
Procellariiformes;Hydrobatidae;828786;Thalassidroma monorhis;Pétrel de Swinhoe, Océanite de Swinhoe
Procellariiformes;Hydrobatidae;2419;Hydrobates pelagicus;Pétrel tempête, Océanite tempête
Procellariiformes;Hydrobatidae;2421;Procellaria pelagica;Pétrel tempête, Océanite tempête
Procellariiformes;Hydrobatidae;534802;Hydrobates pelagicus melitensis;
Procellariiformes;Hydrobatidae;534803;Hydrobates pelagicus pelagicus;
Procellariiformes;Oceanitidae;432682;Fregetta grallaria;Océanite à ventre blanc
Procellariiformes;Oceanitidae;418823;Fregetta grallaria titan;
Procellariiformes;Oceanitidae;441932;Fregetta tropica;Océanite à ventre noir
Procellariiformes;Oceanitidae;441945;Garrodia nereis;Océanite à croupion gris
Procellariiformes;Oceanitidae;550508;Oceanites nereis;Océanite à croupion gris
Procellariiformes;Oceanitidae;442134;Nesofregetta fuliginosa;Océanite à gorge blanche
Procellariiformes;Oceanitidae;1039;Oceanites oceanicus;Pétrel de Wilson, Océanite de Wilson
Procellariiformes;Oceanitidae;2413;Procellaria oceanica;Pétrel de Wilson, Océanite de Wilson
Procellariiformes;Oceanitidae;2415;Pelagodroma marina;Océanite frégate, Pétrel frégate
Procellariiformes;Oceanitidae;2417;Procellaria marina;Océanite frégate, Pétrel frégate
Procellariiformes;Procellariidae;670322;Aphrodroma brevirostris;Pétrel de Kerguelen
Procellariiformes;Procellariidae;442048;Lugensa brevirostris;Pétrel de Kerguelen
Procellariiformes;Procellariidae;526292;Pterodroma brevirostris;Pétrel de Kerguelen
Procellariiformes;Procellariidae;836265;Ardenna carneipes;Puffin à pieds pâles
Procellariiformes;Procellariidae;432678;Puffinus carneipes;Puffin à pieds pâles
Procellariiformes;Procellariidae;790987;Ardenna gravis;Puffin majeur
Procellariiformes;Procellariidae;1019;Procellaria gravis;Puffin majeur
Procellariiformes;Procellariidae;1017;Puffinus gravis;Puffin majeur
Procellariiformes;Procellariidae;683212;Ardenna grisea;Puffin fuligineux
Procellariiformes;Procellariidae;1026;Procellaria grisea;Puffin fuligineux
Procellariiformes;Procellariidae;1024;Puffinus griseus;Puffin fuligineux
Procellariiformes;Procellariidae;695969;Ardenna pacifica;Puffin fouquet, Puffin du Pacifique
Procellariiformes;Procellariidae;215078;Puffinus pacificus;Puffin fouquet, Puffin du Pacifique
Procellariiformes;Procellariidae;784115;Ardenna pacifica chlororhynchus;Puffin fouquet
Procellariiformes;Procellariidae;432677;Puffinus pacificus chlororhynchus;Puffin fouquet
Procellariiformes;Procellariidae;1005;Bulweria bulwerii;Pétrel de Bulwer
Procellariiformes;Procellariidae;1007;Procellaria bulwerii;Pétrel de Bulwer
Procellariiformes;Procellariidae;199317;Bulweria fallax;Pétrel de Jouanin
Procellariiformes;Procellariidae;886117;Calonectris borealis;Puffin cendré
Procellariiformes;Procellariidae;886120;Puffinus borealis;Puffin cendré
Procellariiformes;Procellariidae;1014;Calonectris diomedea borealis;Puffin de Scopoli
Procellariiformes;Procellariidae;1015;Calonectris diomedea diomedea;Puffin de Scopoli
Procellariiformes;Procellariidae;1009;Calonectris diomedea;Puffin de Scopoli
Procellariiformes;Procellariidae;1011;Procellaria diomedea;Puffin de Scopoli
Procellariiformes;Procellariidae;1013;Puffinus diomedea;Puffin de Scopoli
Procellariiformes;Procellariidae;1012;Puffinus kuhli;Puffin de Scopoli
Procellariiformes;Procellariidae;432676;Calonectris leucomelas;Puffin leucomèle
Procellariiformes;Procellariidae;1002;Daption capense;Damier du Cap
Procellariiformes;Procellariidae;846646;Procellaria capensis;Damier du Cap
Procellariiformes;Procellariidae;998;Fulmarus glacialis;Pétrel fulmar, Fulmar boréal
Procellariiformes;Procellariidae;1000;Procellaria glacialis;Pétrel fulmar, Fulmar boréal
Procellariiformes;Procellariidae;626335;Fulmarus glacialoides;Fulmar argenté, Fulmar antarctique
Procellariiformes;Procellariidae;441969;Halobaena caerulea;
Procellariiformes;Procellariidae;994;Macronectes giganteus;Fulmar géant, Pétrel géant
Procellariiformes;Procellariidae;996;Procellaria gigantea;Fulmar géant, Pétrel géant
Procellariiformes;Procellariidae;253474;Macronectes halli;Fulmar de Hall, Pétrel de Hall
Procellariiformes;Procellariidae;442170;Pachyptila belcheri;Prion de Belcher
Procellariiformes;Procellariidae;442172;Pachyptila desolata;Prion de la désolation
Procellariiformes;Procellariidae;442173;Pachyptila salvini;Prion de Salvin
Procellariiformes;Procellariidae;645585;Pachyptila macgillivrayi;Prion de Macgillivray, Prion de Saint-Paul
Procellariiformes;Procellariidae;836264;Pachyptila salvini macgillivrayi;Prion de Macgillivray, Prion de Saint-Paul
Procellariiformes;Procellariidae;442171;Pachyptila crassirostris;Petit prion, Prion colombe
Procellariiformes;Procellariidae;442174;Pachyptila turtur;Petit prion, Prion colombe
Procellariiformes;Procellariidae;669372;Pachyptila vittata;Prion de Forster
Procellariiformes;Procellariidae;442180;Pagodroma nivea;Pétrel des neiges
Procellariiformes;Procellariidae;442186;Pelecanoides georgicus;Pétrel plongeur de Géorgie du Sud, Puffinure de Géorgie du Sud
Procellariiformes;Procellariidae;679258;Pelecanoides urinatix;Pétrel plongeur commun, Puffinure plongeur
Procellariiformes;Procellariidae;442187;Pelecanoides urinatrix;Pétrel plongeur commun, Puffinure plongeur
Procellariiformes;Procellariidae;816911;Pelecanoides urinatrix exsul;Puffinure des Kerguelen
Procellariiformes;Procellariidae;442267;Procellaria aequinoctialis;Pétrel à menton blanc
Procellariiformes;Procellariidae;815155;Adamastor cinereus;
Procellariiformes;Procellariidae;442268;Procellaria cinerea;
Procellariiformes;Procellariidae;774029;Procellaria conspicillata;
Procellariiformes;Procellariidae;442280;Pseudobulweria aterrima;Pétrel noir de Bourbon
Procellariiformes;Procellariidae;526286;Pterodroma aterrima;Pétrel noir de Bourbon
Procellariiformes;Procellariidae;442281;Pseudobulweria rostrata;
Procellariiformes;Procellariidae;698727;Pseudobulweria rostrata rostrata;
Procellariiformes;Procellariidae;520925;Pseudobulweria rostrata trouessarti;Pétrel de Tahiti
Procellariiformes;Procellariidae;432602;Pterodroma rostrata trouessarti;Pétrel de Tahiti
Procellariiformes;Procellariidae;442284;Pterodroma alba;
Procellariiformes;Procellariidae;364282;Pterodroma arminjoniana;Pétrel de la Trinité
Procellariiformes;Procellariidae;645633;Bulweria baraui;Pétrel de Barau
Procellariiformes;Procellariidae;215079;Pterodroma baraui;Pétrel de Barau
Procellariiformes;Procellariidae;442285;Pterodroma brevipes;Pétrel à collier
Procellariiformes;Procellariidae;432673;Pterodroma (Leucoptera) brevipes;Pétrel à collier
Procellariiformes;Procellariidae;576288;Pterodroma leucoptera brevipes;Pétrel à collier
Procellariiformes;Procellariidae;442286;Pterodroma caribbaea;
Procellariiformes;Procellariidae;576287;Pterodroma hasitata caribbaea;
Procellariiformes;Procellariidae;432670;Pterodroma cervicalis;
Procellariiformes;Procellariidae;432672;Pterodroma cookii;
Procellariiformes;Procellariidae;780117;Pterodroma deserta;Pétrel des Desertas
Procellariiformes;Procellariidae;791186;Pterodroma feae deserta;Pétrel des Desertas
Procellariiformes;Procellariidae;442287;Pterodroma externa;
Procellariiformes;Procellariidae;199315;Pterodroma feae;Pétrel gongon
Procellariiformes;Procellariidae;599989;Pterodroma feae;Pétrel gongon
Procellariiformes;Procellariidae;199316;Pterodroma hasitata;Pétrel diablotin
